,size,total_sqft,bath,price
8088,3,1750.0,3.0,81.0
8089,3,3155.0,4.0,316.0
8090,2,1007.0,2.0,68.0
8091,2,1250.0,2.0,85.0
8092,2,1200.0,2.0,54.0
8093,2,994.0,2.0,42.28
8094,2,1150.0,2.0,40.0
8095,2,1220.0,2.0,46.0
8096,2,1441.0,2.0,115.0
8097,2,1157.0,2.0,47.32
8098,2,1400.0,2.0,105.0
8099,3,1370.07,3.0,65.0
8100,2,900.0,2.0,40.0
8101,3,1200.0,3.0,80.0
8102,2,1200.0,2.0,43.0
8103,2,1062.0,2.0,42.48
8104,2,1120.0,2.0,51.0
8105,2,1012.0,2.0,44.0
8106,2,1430.0,2.0,78.0
8107,3,1195.0,2.0,56.0
8108,3,2640.0,5.0,150.0
8109,3,1075.0,2.0,42.0
8110,3,1570.0,3.0,75.99
8111,2,1011.0,2.0,59.0
8112,3,1450.0,2.0,102.0
8113,2,1129.0,2.0,69.0
8114,2,1126.0,2.0,36.0
8115,3,1200.0,3.0,110.0
8116,3,1180.0,2.0,45.0
8117,3,1933.0,3.0,140.0
8118,2,1082.0,2.0,64.0
8119,3,1300.0,3.0,77.99
8120,2,1125.0,2.0,46.0
8121,2,777.4,2.0,25.0
8122,3,1798.0,3.0,150.0
8123,3,1864.0,3.0,120.0
8124,2,1115.0,2.0,51.91
8125,2,1200.0,2.0,70.0
8126,2,992.0,2.0,24.8
8127,2,950.0,2.0,57.0
8128,2,1200.0,2.0,62.0
8129,3,1735.0,3.0,70.0
8130,3,1750.0,3.0,172.0
8131,2,1009.0,2.0,56.0
8132,3,1470.0,2.0,102.0
8133,3,1527.0,3.0,115.0
8134,2,985.0,2.0,45.0
8135,2,1277.0,2.0,77.0
8136,2,1100.0,2.0,62.0
8137,3,1820.0,3.0,140.0
8138,3,1880.0,4.0,110.0
8139,2,1255.0,2.0,52.35
8140,2,700.0,2.0,36.0
8141,2,1140.0,2.0,46.0
8142,2,1025.0,2.0,29.6
8143,3,1490.0,2.0,59.6
8144,3,1850.0,3.0,140.0
8145,2,1250.0,2.0,78.0
8146,2,1244.0,2.0,88.0
8147,2,1025.0,2.0,28.57
8148,2,1034.0,2.0,38.0
8149,3,1191.0,2.0,33.34
8150,3,1719.0,3.0,71.0
8151,2,1035.0,2.0,39.33
8152,3,1470.0,2.0,84.22
8153,2,1140.0,2.0,50.66
8154,3,1752.12,3.0,125.0
8155,3,2990.0,3.0,170.0
8156,3,1660.0,3.0,85.0
8157,3,1275.0,3.0,63.43
8158,3,1365.0,3.0,52.81
8159,3,1200.0,2.0,90.0
8160,3,2546.0,3.0,170.0
8161,3,1392.0,3.0,69.46
8162,2,1245.0,2.0,59.76
8163,2,1162.0,2.0,64.08
8164,3,1476.0,2.0,73.0
8165,2,943.0,2.0,48.0
8166,2,1113.0,2.0,44.5
8167,3,1615.0,3.0,69.43
8168,2,1279.0,2.0,100.0
8169,2,1256.0,2.0,60.0
8170,3,1350.0,3.0,65.0
8171,3,1525.0,3.0,68.63
8172,2,1357.0,2.0,123.0
8173,3,1645.0,3.0,117.0
8174,3,1777.26,3.0,92.0
8175,2,845.0,2.0,32.0
8176,2,900.0,2.0,25.0
8177,2,1210.0,2.0,64.15
8178,2,829.0,2.0,22.8
8179,3,1879.0,3.0,155.0
8180,3,1250.0,2.0,50.0
8181,3,1108.0,2.0,60.0
8182,3,1401.0,3.0,69.0
8183,3,1157.0,2.0,75.0
8184,2,1185.0,2.0,42.66
8185,3,1751.0,3.0,115.0
8186,3,1880.0,3.0,96.5
8187,3,1322.5,3.0,40.985
8188,2,1175.0,2.0,38.0
8189,2,1407.0,2.0,98.49
8190,2,1000.0,2.0,50.0
8191,3,1518.0,3.0,75.0
8192,2,1027.0,2.0,67.0
8193,2,1145.0,2.0,46.0
8194,2,1260.0,2.0,113.0
8195,3,1500.0,2.0,47.25
8196,3,1737.0,2.0,57.32
8197,3,1600.0,4.0,120.0
8198,3,1500.0,3.0,135.0
8199,2,1120.0,2.0,60.0
8200,2,1030.0,2.0,46.5
8201,2,1057.0,2.0,35.0
8202,2,1460.0,2.0,38.5
8203,2,1075.0,2.0,53.7
8204,3,1080.0,2.0,60.0
8205,2,1139.7,2.0,45.0
8206,2,1074.0,2.0,42.8
8207,2,1200.0,2.0,46.13
8208,2,1323.0,2.0,74.0
8209,2,1232.0,2.0,69.61
8210,2,900.0,2.0,40.0
8211,3,1920.0,3.0,134.0
8212,3,1550.0,3.0,96.0
8213,3,1588.0,2.0,90.0
8214,3,2300.0,4.0,240.0
8215,2,1308.0,2.0,86.0
8216,3,1340.0,2.0,54.27
8217,3,1719.0,3.0,135.0
8218,2,1107.83,2.0,41.51
8219,2,1200.0,2.0,45.84
8220,3,1660.0,3.0,104.0
8221,2,1247.0,2.0,58.56
8222,3,1595.0,3.0,96.0
8223,2,1175.0,2.0,50.0
8224,2,1184.0,2.0,78.0
8225,2,1100.0,2.0,55.0
8226,2,935.0,2.0,78.0
8227,2,1200.0,2.0,60.0
8228,2,1000.0,2.0,45.0
8229,2,1000.0,2.0,52.0
8230,3,1705.0,3.0,85.0
8231,3,1060.0,2.0,58.3
8232,3,1347.0,2.0,55.0
8233,2,1402.0,2.0,95.0
8234,3,2280.0,4.0,125.0
8235,2,1225.0,2.0,71.05
8236,2,1080.0,2.0,53.0
8237,2,1100.0,2.0,42.6
8238,2,1200.0,2.0,78.0
8239,3,1565.0,2.0,57.91
8240,2,1200.0,3.0,78.0
8241,3,1581.0,3.0,76.0
8242,2,985.0,2.0,38.92
8243,2,950.0,2.0,35.0
8244,2,1339.0,2.0,55.0
8245,3,1449.0,3.0,72.0
8246,2,1100.0,2.0,38.68
8247,2,1003.5,2.0,28.095
8248,3,2700.0,3.0,200.0
8249,2,1100.0,2.0,55.0
8250,2,1140.0,2.0,32.92
8251,2,800.0,1.0,30.0
8252,2,1300.0,2.0,95.0
8253,2,1220.0,2.0,60.0
8254,3,2289.0,3.0,178.0
8255,2,1170.0,2.0,56.0
8256,2,1350.0,2.0,89.5
8257,2,883.0,2.0,45.0
8258,3,1698.0,3.0,125.0
8259,2,1060.0,2.0,58.5
8260,2,1185.0,2.0,75.0
8261,3,2051.0,3.0,180.0
8262,2,1404.0,2.0,72.0
8263,2,1252.0,2.0,67.0
8264,3,1885.0,3.0,125.0
8265,2,980.0,2.0,42.0
8266,3,1420.0,3.0,66.0
8267,3,2312.0,3.0,156.0
8268,2,1175.0,2.0,70.0
8269,2,1145.0,2.0,51.0
8270,2,970.0,2.0,52.5
8271,2,1125.0,2.0,32.49
8272,3,1639.5,3.0,92.63
8273,3,1635.0,3.0,57.0
8274,3,3425.0,3.0,320.0
8275,3,1335.0,2.0,73.43
8276,2,1166.0,2.0,64.08
8277,3,1460.0,2.0,90.0
8278,3,1690.0,3.0,50.0
8279,2,1090.0,2.0,32.0
8280,3,1732.0,3.0,85.73
8281,2,1390.0,2.0,72.0
8282,2,1095.0,2.0,85.41
8283,3,1350.0,2.0,85.0
8284,3,1453.0,2.0,73.0
8285,2,1226.0,2.0,65.0
8286,3,1168.0,2.0,68.0
8287,3,1776.0,3.0,124.0
8288,3,1634.0,3.0,68.0
8289,2,860.0,2.0,56.0
8290,3,1650.0,3.0,95.0
8291,2,1190.0,2.0,70.0
8292,2,1133.0,2.0,33.99
8293,3,1559.0,3.0,62.0
8294,3,1448.0,4.0,118.0
8295,2,976.0,2.0,50.0
8296,3,1590.0,2.0,54.0
8297,3,1633.0,3.0,110.0
8298,2,1151.0,2.0,46.0
8299,3,1400.0,2.0,42.0
8300,2,1037.0,2.0,36.0
8301,2,1188.0,2.0,36.0
8302,2,1060.0,2.0,52.0
8303,3,2215.0,4.0,162.0
8304,2,1255.0,2.0,54.5
8305,2,1075.0,2.0,53.7
8306,2,900.0,2.0,27.0
8307,2,1183.0,2.0,79.54
8308,2,1100.0,2.0,44.0
8309,3,1643.0,2.0,70.0
8310,3,1500.0,2.0,120.0
8311,2,1291.0,2.0,75.0
8312,3,1150.0,3.0,80.0
8313,2,1060.0,2.0,55.0
8314,3,1575.0,2.0,110.0
8315,2,1236.0,2.0,58.0
8316,3,1350.0,2.0,39.0
8317,2,1200.0,2.0,34.66
8318,2,1225.0,2.0,56.0
8319,2,1056.0,2.0,75.0
8320,3,1240.0,2.0,42.85
8321,3,1200.0,3.0,74.52
8322,3,1850.0,3.0,110.0
8323,3,1185.0,2.0,30.22
8324,2,918.0,2.0,56.0
8325,3,1330.0,2.0,68.0
8326,3,1540.0,2.0,70.0
8327,2,1200.0,2.0,80.0
8328,2,927.0,2.0,37.0
8329,3,1400.0,2.0,78.0
8330,2,1345.0,2.0,106.0
8331,2,1510.0,2.0,80.0
8332,3,1500.0,3.0,61.52
8333,3,1100.0,2.0,72.0
8334,3,1200.0,3.0,68.0
8335,3,1100.0,3.0,53.0
8336,2,760.0,2.0,37.49
8337,3,2172.0,3.0,100.0
8338,3,3300.0,3.0,165.0
8339,3,1242.0,3.0,51.0
8340,3,1245.0,2.0,43.58
8341,2,1088.0,2.0,44.0
8342,2,1200.0,2.0,46.0
8343,3,1995.0,3.0,100.0
8344,2,1309.0,2.0,82.0
8345,3,2100.0,3.0,200.0
8346,2,880.0,1.0,90.0
8347,3,1250.0,3.0,42.0
8348,3,3520.0,5.0,240.0
8349,2,1041.0,2.0,54.0
8350,3,1505.0,2.0,60.0
8351,3,1776.0,3.0,150.0
8352,3,1767.0,3.0,89.0
8353,2,1293.0,2.0,80.0
8354,2,1320.0,2.0,50.0
8355,2,1280.0,2.0,68.48
8356,2,1245.0,2.0,83.05
8357,2,1027.0,1.0,44.0
8358,2,1200.0,2.0,46.17
8359,3,1100.0,3.0,58.0
8360,3,1065.0,3.0,72.0
8361,3,1814.0,3.0,129.0
8362,3,1610.0,2.0,112.0
8363,3,1600.0,3.0,79.0
8364,3,3200.0,4.0,140.0
8365,3,1250.0,2.0,77.13
8366,2,1243.0,2.0,46.0
8367,3,1452.0,3.0,60.98
8368,3,1475.0,3.0,75.0
8369,2,1353.0,2.0,75.0
8370,3,1750.0,3.0,58.0
8371,2,1270.0,2.0,96.0
8372,3,1330.0,3.0,65.0
8373,2,660.0,1.0,18.0
8374,2,1400.0,2.0,90.0
8375,3,1700.0,3.0,75.0
8376,2,1585.0,2.0,90.0
8377,3,1385.0,3.0,67.0
8378,2,1128.0,2.0,67.0
8379,2,1203.0,2.0,60.0
8380,2,905.0,2.0,35.0
8381,3,1450.0,3.0,79.0
8382,2,1105.0,2.0,38.0
8383,2,1200.0,2.0,46.13
8384,3,1530.0,2.0,89.0
8385,2,1105.0,2.0,35.4
8386,2,1333.0,2.0,78.56
8387,2,1065.0,2.0,45.0
8388,2,1243.0,2.0,46.0
8389,3,1530.0,3.0,76.34
8390,2,1200.0,2.0,65.0
8391,2,1270.0,2.0,94.0
8392,3,1830.0,3.0,89.0
8393,2,900.0,2.0,35.0
8394,3,1450.0,2.0,78.0
8395,3,1525.0,3.0,65.0
8396,2,1080.0,2.0,67.0
8397,2,1220.0,2.0,72.0
8398,2,1200.0,2.0,44.4
8399,2,1355.0,2.0,73.17
8400,2,1500.0,2.0,60.0
8401,2,1355.0,2.0,95.0
8402,2,1070.0,2.0,57.0
8403,3,1980.0,4.0,180.0
8404,2,842.0,2.0,30.0
8405,3,2500.0,4.0,65.0
8406,3,1884.0,3.0,95.0
8407,2,1100.0,2.0,75.0
8408,2,1196.0,2.0,40.54
8409,3,1820.0,3.0,85.0
8410,2,1185.0,2.0,43.5
8411,3,2145.0,3.0,170.0
8412,2,1220.0,2.0,89.0
8413,2,1116.0,2.0,51.91
8414,2,1192.0,2.0,75.0
8415,3,1449.0,3.0,110.0
8416,3,2500.0,3.0,250.0
8417,3,1700.0,3.0,90.0
8418,3,1920.0,3.0,150.0
8419,2,1350.0,2.0,90.0
8420,3,1700.0,3.0,74.0
8421,2,1447.0,3.0,76.0
8422,2,1329.0,2.0,107.0
8423,3,1314.0,2.0,70.44
8424,3,1200.0,3.0,110.0
8425,3,1513.0,3.0,103.0
8426,2,1246.0,2.0,67.5
8427,2,1220.0,2.0,62.0
8428,3,1800.0,2.0,45.0
8429,3,1400.0,3.0,75.0
8430,2,1245.0,2.0,80.0
8431,3,1495.0,2.0,63.0
8432,2,996.0,2.0,36.5
8433,2,1000.0,2.0,44.0
8434,2,1250.0,2.0,75.0
8435,2,975.0,2.0,24.86
8436,3,1261.0,2.0,80.0
8437,2,1080.0,2.0,46.0
8438,2,1230.0,2.0,50.0
8439,2,982.0,2.0,25.53
8440,3,1260.0,3.0,49.36
8441,3,1590.0,2.0,135.0
8442,2,1220.0,2.0,39.0
8443,3,1320.0,2.0,38.12
8444,3,1750.0,3.0,105.0
8445,3,1436.0,2.0,62.15
8446,3,1200.0,2.0,66.0
8447,2,1500.0,2.0,140.0
8448,3,1560.0,3.0,90.0
8449,3,3758.0,3.0,300.0
8450,2,1275.0,2.0,59.0
8451,2,1040.0,2.0,36.4
8452,3,2400.0,3.0,115.0
8453,3,1960.0,3.0,165.0
8454,2,1195.0,2.0,100.0
8455,2,1195.0,2.0,53.105
8456,3,2100.0,3.0,130.0
8457,2,1027.0,2.0,44.0
8458,3,1365.0,3.0,52.82
8459,3,1200.0,2.0,52.0
8460,2,1100.0,2.0,90.0
8461,3,1075.0,2.0,57.0
8462,2,1100.0,2.0,63.0
8463,3,1320.0,2.0,58.0
8464,3,1500.0,3.0,65.0
8465,2,1246.0,2.0,67.5
8466,3,1718.0,3.0,90.2
8467,3,1075.0,2.0,32.0
8468,3,1480.0,3.0,75.48
8469,2,1041.0,2.0,36.44
8470,2,1128.0,2.0,48.4
8471,3,1685.0,3.0,90.0
8472,2,1180.0,2.0,65.0
8473,2,1200.0,2.0,60.0
8474,3,1250.0,3.0,39.5
8475,2,900.0,2.0,41.0
8476,2,1000.0,2.0,45.0
8477,2,1404.0,2.0,70.0
8478,3,1610.0,2.0,115.0
8479,2,1760.0,2.0,85.0
8480,2,975.0,2.0,55.0
8481,2,1190.0,2.0,42.0
8482,2,1110.0,2.0,46.0
8483,2,1235.0,2.0,44.5
8484,2,1275.0,2.0,55.0
8485,2,1115.0,2.0,115.0
8486,2,1197.0,2.0,76.0
8487,2,1251.0,2.0,47.0
8488,2,1105.0,2.0,30.0
8489,2,1080.0,2.0,38.0
8490,3,1731.0,3.0,64.11
8491,2,1206.0,2.0,55.0
8492,3,1560.0,3.0,78.0
8493,2,1035.0,2.0,90.0
8494,3,1700.0,3.0,65.0
8495,2,1145.0,2.0,68.5
8496,3,1208.0,2.0,43.5
8497,3,1589.0,3.0,74.0
8498,3,1426.0,2.0,61.5
8499,3,1885.0,3.0,135.0
8500,2,935.0,2.0,37.77
8501,2,1171.0,2.0,73.0
8502,2,1465.0,2.0,60.0
8503,3,1820.0,3.0,95.0
8504,3,1580.0,2.0,66.85
8505,3,1452.0,2.0,46.29
8506,3,1445.0,2.0,89.56
8507,2,1170.0,2.0,39.0
8508,2,1070.0,2.0,50.0
8509,3,1100.0,3.0,53.0
8510,2,1140.0,2.0,56.0
8511,3,2600.0,3.0,160.0
8512,3,1532.0,3.0,59.75
8513,2,1150.0,2.0,46.0
8514,2,1473.0,2.0,85.0
8515,3,1350.0,3.0,80.99
8516,3,1980.0,4.0,166.0
8517,3,1660.0,3.0,128.0
8518,2,650.0,2.0,45.0
8519,3,1495.0,3.0,90.0
8520,2,1080.0,2.0,48.0
8521,3,1521.0,2.0,57.5
8522,2,1053.0,2.0,51.0
8523,2,1050.0,2.0,42.0
8524,3,1430.0,2.0,51.48
8525,3,1250.0,3.0,39.0
8526,2,1000.0,2.0,39.5
8527,3,1630.0,3.0,68.0
8528,2,985.0,2.0,40.5
8529,2,1200.0,2.0,70.0
8530,3,1650.0,3.0,100.0
8531,3,1670.0,3.0,59.0
8532,2,1000.0,2.0,60.0
8533,2,830.0,2.0,26.0
8534,3,1200.0,3.0,56.1
8535,2,1140.0,2.0,43.0
8536,3,1635.0,3.0,85.0
8537,2,1120.0,2.0,70.0
8538,3,2137.0,3.0,110.0
8539,2,973.0,2.0,50.74
8540,3,1724.0,3.0,146.0
8541,2,1020.0,2.0,40.79
8542,2,883.0,2.0,49.0
8543,3,1470.0,2.0,60.0
8544,2,891.0,2.0,24.95
8545,2,1275.0,2.0,76.0
8546,3,1787.0,3.0,120.0
8547,2,1320.0,2.0,110.0
8548,3,1692.0,3.0,108.0
8549,3,1400.0,3.0,69.0
8550,2,1115.0,2.0,50.0
8551,2,1370.0,2.0,56.0
8552,3,1602.0,3.0,56.0
8553,2,1050.0,2.0,43.0
8554,2,1035.0,2.0,42.5
8555,3,1200.0,2.0,44.0
8556,3,1800.0,3.0,128.0
8557,3,1625.0,3.0,70.0
8558,2,1032.0,2.0,31.99
8559,3,1496.0,2.0,71.81
8560,2,1100.0,2.0,38.0
8561,3,1500.0,3.0,50.0
8562,2,1125.0,2.0,32.63
8563,3,1555.0,3.0,73.0
8564,2,1025.0,2.0,42.0
8565,3,1482.0,2.0,83.73
8566,3,1630.0,2.0,130.0
8567,2,900.0,2.0,44.5
8568,3,1355.0,2.0,75.0
8569,2,1200.0,2.0,45.0
8570,3,1563.0,3.0,63.0
8571,2,812.0,2.0,42.0
8572,2,1200.0,2.0,70.0
8573,2,1360.0,2.0,101.0
8574,3,1835.0,3.0,88.0
8575,3,1756.0,3.0,110.0
8576,3,1296.0,2.0,51.83
8577,2,1300.0,2.0,75.0
8578,2,1141.0,2.0,50.0
8579,3,1270.0,2.0,50.79
8580,2,1210.0,2.0,55.0
8581,2,1310.0,2.0,67.0
8582,3,1187.0,2.0,55.195
8583,3,1745.0,3.0,140.0
8584,2,1050.0,2.0,37.0
8585,2,1140.0,2.0,34.0
8586,2,1210.0,2.0,54.0
8587,3,2035.0,3.0,142.0
8588,2,1112.0,2.0,40.0
8589,2,1200.0,2.0,82.0
8590,3,2275.0,4.0,187.0
8591,3,1419.0,3.0,85.0
8592,2,1195.0,2.0,42.4
8593,2,1047.0,2.0,91.0
8594,3,1884.0,4.0,117.0
8595,2,905.0,2.0,58.0
8596,3,1500.0,2.0,108.0
8597,2,1125.0,2.0,32.49
8598,2,1165.0,2.0,59.8
8599,2,933.0,2.0,55.0
8600,3,1305.0,2.0,77.0
8601,2,1125.0,2.0,65.0
8602,2,865.0,2.0,33.0
8603,3,1245.0,3.0,66.0
8604,2,8840.0,2.0,300.0
8605,3,1145.0,2.0,60.0
8606,3,2000.0,3.0,90.0
8607,3,1724.0,3.0,128.0
8608,3,1270.0,2.0,54.0
8609,3,1250.0,3.0,39.5
8610,3,1485.0,3.0,72.0
8611,2,823.0,2.0,80.0
8612,2,990.0,2.0,50.0
8613,3,1200.0,2.0,66.0
8614,2,1185.0,2.0,59.0
8615,2,1140.0,2.0,78.0
8616,3,1950.0,4.0,120.0
8617,3,1756.0,3.0,125.0
8618,2,1025.0,2.0,48.0
8619,2,1216.0,2.0,72.0
8620,2,1026.0,2.0,60.8
8621,3,1411.0,2.0,60.0
8622,3,1320.0,2.0,39.6
8623,2,1320.0,2.0,50.0
8624,3,1804.0,3.0,155.0
8625,2,1140.0,2.0,46.0
8626,3,1750.0,3.0,120.0
8627,2,1152.0,2.0,55.0
8628,2,965.0,2.0,54.0
8629,3,1684.0,3.0,120.0
8630,3,1672.0,3.0,86.0
8631,2,1075.0,2.0,60.0
8632,3,1500.0,5.0,95.0
8633,3,1464.0,3.0,56.0
8634,2,1420.0,2.0,99.26
8635,2,750.0,2.0,40.0
8636,2,1169.0,2.0,64.08
8637,3,1290.0,2.0,62.0
8638,2,1160.0,2.0,40.6
8639,3,1500.0,3.0,70.0
8640,3,1850.0,3.0,180.0
8641,3,1300.0,3.0,46.0
8642,3,1310.0,2.0,37.84
8643,3,2150.0,3.0,170.0
8644,3,1300.0,2.0,69.0
8645,3,1875.0,2.0,110.0
8646,3,1260.0,2.0,82.0
8647,2,1241.0,2.0,64.0
8648,2,1025.0,2.0,45.5
8649,2,1070.0,2.0,60.0
8650,2,815.0,2.0,40.0
8651,3,2000.0,3.0,105.0
8652,2,1216.0,2.0,70.0
8653,3,2200.0,2.0,190.0
8654,2,1200.0,2.0,62.0
8655,2,1026.0,2.0,50.18
8656,2,1205.0,2.0,45.79
8657,2,1368.0,2.0,87.0
8658,2,1270.0,2.0,42.0
8659,2,614.0,1.0,28.0
8660,2,1050.0,2.0,58.0
8661,2,1408.0,2.0,58.0
8662,3,1223.0,2.0,42.81
8663,3,1507.0,3.0,80.0
8664,2,1160.0,2.0,57.0
8665,3,1200.0,3.0,70.0
8666,2,960.0,2.0,50.0
8667,2,1021.0,2.0,46.0
8668,3,2162.03,4.0,129.0
8669,2,1065.0,2.0,36.0
8670,3,1465.0,2.0,75.0
8671,2,900.0,2.0,41.0
8672,3,1800.0,3.0,95.0
8673,2,1175.0,2.0,83.0
8674,2,1050.0,2.0,59.0
8675,3,1400.0,2.0,40.43
8676,3,1650.0,3.0,150.0
8677,3,1827.0,3.0,97.0
8678,3,1930.0,4.0,122.0
8679,2,883.0,2.0,37.0
8680,3,1400.0,2.0,40.44
8681,3,1290.0,2.0,38.69
8682,3,1021.0,3.0,59.0
8683,2,1158.0,2.0,55.0
8684,3,1400.0,2.0,135.0
8685,3,1200.0,2.0,57.9
8686,3,1520.0,3.0,125.0
8687,3,2710.0,3.0,177.0
8688,2,1150.0,2.0,57.0
8689,2,1101.0,2.0,37.0
8690,3,1200.0,2.0,110.0
8691,2,1252.0,2.0,92.0
8692,3,1650.0,3.0,85.0
8693,2,1270.0,2.0,80.0
8694,2,992.0,2.0,70.0
8695,3,2000.0,3.0,85.0
8696,2,893.0,2.0,34.5
8697,3,1075.0,2.0,41.49
8698,2,1190.0,2.0,42.0
8699,3,1814.0,3.0,63.0
8700,3,1400.0,3.0,98.0
8701,3,1344.0,2.0,56.0
8702,3,1843.0,3.0,95.0
8703,2,1138.0,2.0,32.0
8704,3,1495.0,2.0,70.0
8705,2,880.0,2.0,19.0
8706,3,1396.0,3.0,74.0
8707,3,1610.0,2.0,119.0
8708,2,1050.0,2.0,55.0
8709,3,1410.0,2.0,43.71
8710,2,1050.0,2.0,37.8
8711,3,1310.0,2.0,85.0
8712,2,1104.0,2.0,58.0
8713,2,1165.0,2.0,67.0
8714,2,1027.0,2.0,44.0
8715,2,1310.0,2.0,60.0
8716,2,1052.0,2.0,52.0
8717,3,1464.0,3.0,56.0
8718,2,1000.0,2.0,45.0
8719,2,1150.0,2.0,38.08
8720,3,2019.0,3.0,70.67
8721,2,986.0,2.0,31.0
8722,3,1893.0,4.0,95.0
8723,3,1318.0,3.0,56.0
8724,3,1325.0,2.0,58.0
8725,2,800.0,2.0,33.0
8726,3,1300.0,3.0,42.25
8727,3,1300.0,2.0,60.0
8728,2,1010.0,2.0,52.0
8729,2,1260.0,2.0,75.0
8730,3,1665.0,3.0,85.0
8731,3,1800.0,3.0,80.0
8732,2,1197.0,2.0,75.0
8733,2,1050.0,2.0,45.0
8734,3,1241.0,2.0,68.0
8735,3,1567.0,2.0,62.0
8736,3,1747.0,3.0,110.0
8737,3,1475.0,2.0,55.0
8738,2,980.0,2.0,51.0
8739,2,966.0,2.0,58.0
8740,2,1112.0,2.0,62.0
8741,3,1760.0,3.0,90.0
8742,3,1830.0,2.0,113.0
8743,2,1175.0,2.0,67.77
8744,2,1175.0,2.0,41.0
8745,2,1025.0,2.0,45.0
8746,2,1232.0,2.0,80.0
8747,2,1010.0,2.0,57.0
8748,2,1273.0,2.0,60.0
8749,2,1590.0,2.0,102.0
8750,2,1100.0,2.0,58.5
8751,3,1252.0,2.0,65.0
8752,2,1322.0,2.0,77.9
8753,3,1755.0,3.0,117.0
8754,2,1135.0,2.0,46.0
8755,2,1260.0,2.0,85.5
8756,3,1100.0,2.0,53.0
8757,3,1305.0,3.0,65.0
8758,2,1236.0,2.0,50.0
8759,2,1125.0,1.0,45.0
8760,2,1075.0,2.0,32.25
8761,3,2000.0,3.0,85.0
8762,2,1150.0,2.0,42.0
8763,2,1085.0,2.0,43.4
8764,3,1785.0,3.0,165.0
8765,3,1930.0,4.0,120.0
8766,2,800.0,1.0,45.0
8767,3,1920.0,3.0,122.0
8768,2,1085.0,2.0,34.2
8769,2,1201.0,2.0,80.0
8770,3,1615.0,3.0,97.0
8771,2,1289.0,2.0,70.0
8772,3,1991.0,4.0,100.0
8773,2,1377.0,2.0,80.0
8774,2,1165.0,2.0,33.65
8775,3,3554.0,4.0,340.0
8776,2,1260.0,2.0,45.5
8777,2,1095.0,2.0,39.0
8778,2,1050.0,2.0,65.0
8779,2,1176.0,2.0,50.0
8780,3,1801.0,3.0,115.0
8781,2,1315.0,2.0,55.0
8782,2,1194.0,2.0,46.0
8783,2,2400.0,2.0,125.0
8784,3,1308.0,2.0,53.0
8785,3,1806.0,6.0,116.0
8786,3,2144.0,3.0,140.0
8787,2,1065.0,2.0,33.75
8788,2,1205.0,2.0,67.0
8789,2,1160.0,2.0,40.58
8790,2,1194.0,2.0,47.0
8791,3,1200.0,3.0,56.53
8792,3,1681.0,3.0,69.0
8793,2,1130.0,2.0,32.64
8794,3,1843.0,3.0,90.0
8795,2,1065.0,2.0,30.75
8796,3,1885.0,3.0,85.52
8797,2,1500.0,2.0,45.0
8798,2,1210.0,2.0,69.0
8799,2,1126.0,2.0,39.4
8800,3,1357.0,2.0,59.0
8801,3,1451.0,2.0,46.4
8802,2,950.0,2.0,55.0
8803,2,960.0,2.0,48.0
8804,3,1625.0,3.0,92.0
8805,3,2200.0,4.0,150.0
8806,3,1607.0,2.0,112.0
8807,2,900.0,2.0,46.29
8808,2,1080.0,2.0,38.0
8809,3,1690.0,2.0,116.0
8810,2,1269.0,2.0,97.0
8811,2,1243.0,2.0,46.0
8812,3,1890.0,3.0,84.0
8813,2,1165.0,2.0,33.64
8814,2,1196.0,2.0,56.81
8815,2,1194.0,2.0,47.0
8816,3,1630.0,3.0,110.0
8817,2,1063.0,2.0,42.52
8818,2,1025.0,2.0,39.98
8819,2,1067.0,2.0,38.0
8820,2,1299.0,2.0,89.63
8821,2,1343.0,2.0,76.0
8822,3,1330.0,2.0,44.0
8823,3,1524.0,2.0,72.0
8824,3,2955.0,3.0,235.0
8825,3,1410.0,2.0,45.12
8826,3,1581.0,3.0,76.0
8827,2,1205.0,2.0,79.0
8828,3,1270.0,2.0,95.25
8829,3,1353.0,2.0,110.0
8830,2,1200.0,2.0,68.0
8831,3,1250.0,2.0,70.0
8832,3,1157.0,2.0,69.0
8833,2,1000.0,2.0,40.0
8834,2,1108.0,2.0,66.46
8835,2,1040.0,2.0,68.0
8836,2,1451.0,2.0,87.0
8837,2,1196.0,2.0,40.54
8838,2,900.0,2.0,40.0
8839,3,1573.0,3.0,115.0
8840,2,1026.0,2.0,60.8
8841,3,1400.0,2.0,78.0
8842,3,1400.0,2.0,40.44
8843,2,1150.0,2.0,48.5
8844,3,1500.0,3.0,88.0
8845,3,1790.0,3.0,105.0
8846,2,1125.0,2.0,75.0
8847,3,1830.5,3.0,84.205
8848,2,1100.0,2.0,50.0
8849,2,1105.0,2.0,57.0
8850,2,1110.0,2.0,46.5
8851,2,1027.0,2.0,44.0
8852,3,1600.0,3.0,100.0
8853,2,1205.0,2.0,37.0
8854,3,1450.0,2.0,73.0
8855,2,1200.0,2.0,42.0
8856,3,1837.0,2.0,95.0
8857,2,1346.0,2.0,76.01
8858,2,1012.0,2.0,68.0
8859,3,1950.2,3.0,193.0
8860,2,1125.0,2.0,55.0
8861,3,1500.0,2.0,60.0
8862,2,1197.0,2.0,79.9
8863,3,1230.0,2.0,31.37
8864,2,1100.0,2.0,47.0
8865,3,1563.0,2.0,52.0
8866,3,1600.0,3.0,120.0
8867,3,1715.0,3.0,120.0
